Date;Latitude;Longitude;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
2023-05-04;3.165;-40.651666666666664;81.1;79.2;80.3;86.3;79.2;83.3;73;78.7;0.26;29;29.17;rain;0;;23.5;21.5;94.8;1013.4;43;14;284.6;24.3;10;30;2025-01-27T06:10:03;2025-01-27T18:38:52;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-04;-955;-34.20666666666666;81.2;80.2;80.8;84.8;83.9;84.5;70.7;71.6;0.04;22.6;20.83;rain;0;;22.9;20.9;100.2;1013.1;55;14.7;285.5;24.6;9;10;2025-01-28T06:10:24;2025-01-28T18:38:53;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-06-12;-3.1950000000000003;-29.198333333333334;66.8;62.3;65.2;66.8;62.3;65.2;55;69.5;39;100;8.33;rain;0;;36;28.9;271.1;1014.4;55.3;14.8;141.9;12.2;6;10;2025-01-14T06:55:44;2025-01-14T17:11:32;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
2023-06-12;-8.873333333333333;-24.435;66.6;60.9;64.3;66.6;60.9;64.3;52.3;65.2;78;96.8;8.33;rain;0;;43.8;38.3;279.4;1011.9;82.9;14.5;100.3;8.7;6;10;2025-01-15T06:55:33;2025-01-15T17:12:26;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;
2023-06-12;-12.868333333333334;-19.486666666666668;61.4;57.5;59.5;61.4;57.5;59.5;46.1;61.3;0.04;80.6;12.5;rain;0;;36.7;33.6;285.8;1016.4;85.3;14.5;110.2;9.4;5;10;2025-01-16T06:55:20;2025-01-16T17:13:20;0.59;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain.;rain;
2023-06-12;-16.776666666666667;-14.94;65.6;61.1;63.1;65.6;61.1;63.1;52.7;69;55;100;12.5;rain;0;;48.1;35.3;262.7;1017;85.5;13;119.8;10.3;6;10;2025-01-17T06:55:05;2025-01-17T17:14:15;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;
2023-06-12;-19.226666666666667;-8.07;63.2;60.9;61.7;63.2;60.9;61.7;45.1;54.6;28;80.6;16.67;rain;0;;33.1;27.1;342;1026.2;47.9;15;106.7;9.2;6;10;2025-01-18T06:54:49;2025-01-18T17:15:10;0.65;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;
2023-06-12;-23.533333333333335;-3.965;66.5;62;64.5;66.5;62;64.5;50.2;59.9;0.02;6.5;8.33;rain;0;;24.8;23.7;163.6;1028.4;91.6;15;79.4;6.9;3;10;2025-01-19T06:54:30;2025-01-19T17:16:06;0.68;Overcast;Cloudy skies throughout the day.;cloudy;
2023-06-12;-26.045;2.2116666666666664;69;66.6;67.9;69;66.6;67.9;63.5;86.1;0;45.2;0;rain;0;;36;27.1;207.1;1023.7;98.3;12.7;22.3;1.9;1;10;2025-01-20T06:54:10;2025-01-20T17:17:01;0.72;Rain, Overcast;Cloudy skies throughout the day with a chance of rain.;rain;
2023-06-12;-22.313333333333333;-42.79833333333333;66.1;61.2;62.9;66.1;61.2;62.9;52.5;68.9;12;48.4;12.5;rain;0;;17.7;18.6;339.5;1027.1;97.2;15;47.3;4.1;2;10;2025-01-21T06:53:49;2025-01-21T17:17:57;0.75;Rain, Overcast;Cloudy skies throughout the day with early morning rain.;rain;
2023-06-12;-17.576666666666668;-36.55833333333333;62.1;61.1;61.6;62.1;61.1;61.6;49.2;63.6;8;35.5;4.17;rain;0;;10.7;11;320.2;1027.3;81.2;15;107.4;9.4;4;10;2025-01-22T06:53:25;2025-01-22T17:18:53;0.78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-06-12;-10.165;-32.013333333333335;70.2;62.5;67.9;70.2;62.5;67.9;62.5;83.2;0;51.6;0;rain;0;;49;34.2;204.2;1018;97.9;15;119.1;10.3;5;10;2025-01-23T06:53:00;2025-01-23T17:19:49;0.81;Rain, Overcast;Cloudy skies throughout the day with a chance of rain.;rain;
2023-06-12;-3.0700000000000003;-29.131666666666668;70.2;69.7;69.8;70.2;69.7;69.8;66.2;88.3;0;29;0;;0;;45.4;30.2;227.6;1015.5;100;15;54.5;4.6;2;10;2025-01-24T06:52:34;2025-01-24T17:20:45;0.84;Overcast;Cloudy skies throughout the day.;wind;
2023-06-12;2.0183333333333335;-27.94333333333333;69.7;64.5;67.9;69.7;64.5;67.9;63.5;85.8;0;48.4;0;rain;0;;42.7;33.3;240.2;1013.9;100;13.6;117.8;10.2;5;10;2025-01-25T06:52:05;2025-01-25T17:21:42;0.88;Rain, Overcast;Cloudy skies throughout the day with a chance of rain.;rain;
2023-06-12;9.498333333333333;-23.348333333333333;63.4;58.9;60;63.4;58.9;60;46.1;60.2;35;29;4.17;rain;0;;39.6;34;295.5;1025.4;83;15;131.9;11.3;6;10;2025-01-26T06:51:35;2025-01-26T17:22:38;0.91;Partially cloudy;Partly cloudy throughout the day.;wind;
2023-06-12;16.27166666666667;-20.508333333333333;62.9;59.1;61.4;62.9;59.1;61.4;47.5;60.4;0;22.6;0;;0;;12.8;12.1;243.6;1029.7;88.9;15;82.5;7;4;10;2025-01-27T06:51:04;2025-01-27T17:23:34;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-06-12;22.075;-17.546666666666667;68.8;62.5;65.5;68.8;62.5;65.5;58.2;77.8;16;22.6;4.17;rain;0;;33.1;21.3;164.5;1027.3;97.8;15;78.3;6.8;3;10;2025-01-28T06:50:30;2025-01-28T17:24:30;0.97;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-15;27.946666666666665;-12.261666666666667;48.3;29;37.1;43.9;23.2;31.8;34.4;89.9;0;0;0;;0;0;26.8;13;230.9;1035.1;83;6.4;48.3;4.3;2;10;2025-01-14T07:50:49;2025-01-14T16:11:03;0.52;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;EBOS,EBFN,E4195,LFAC
2023-12-15;32.54833333333333;-8.105;48.3;46.3;47.4;47.2;42.9;44.8;46;95.1;0;0;0;rain;0;0;17.4;12.5;307.4;1033.9;91.1;15;48.7;4.1;2;10;2025-01-15T07:49:59;2025-01-15T16:12:35;0.55;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-15;35.475;-5.571666666666666;47.4;42.9;44.8;45.4;37.5;40.5;41.7;88.9;0;0;0;;0;0;17.2;13;168.6;1035.3;73.3;15;50;4.4;3;10;2025-01-16T07:49:07;2025-01-16T16:14:10;0.58;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
